txn_date,bank,type,total,success
2025-11-19,THE GOLDEN 1 CREDIT UNION,token_trans,1,1
2025-11-19,THE SOUTHERN CREDIT UNION,token_trans,5,4
2025-11-19,TRAVIS CREDIT UNION,token_trans,2,2
2025-11-19,"TRELLANCE, INC.",other_trans,3,3
2025-11-19,TRUIST BANK,other_trans,1,1
2025-11-19,TRUIST BANK,subscription_trans,4,2
2025-11-19,TRUIST BANK,token_trans,3,3
2025-11-19,TRUIST BANK - CREDIT,subscription_trans,1,0
2025-11-19,TRUIST BANK - CREDIT,token_trans,1,1
2025-11-19,TRULIANT FEDERAL CREDIT UNION,subscription_trans,1,0
2025-11-19,TRUSTONE FINANCIAL CREDIT UNION,first_trans,1,1
2025-11-19,U.S. BANK NATIONAL ASSOCIATION,first_trans,3,0
2025-11-19,U.S. BANK NATIONAL ASSOCIATION,other_trans,1,1
2025-11-19,U.S. BANK NATIONAL ASSOCIATION,subscription_trans,3,1
2025-11-19,U.S. BANK NATIONAL ASSOCIATION,token_trans,1,1
2025-11-19,U.S. BANK NATIONAL ASSOCIATION-CREDIT,first_trans,2,1
2025-11-19,U.S. BANK NATIONAL ASSOCIATION-CREDIT,subscription_trans,2,2
2025-11-19,U.S. BANK NATIONAL ASSOCIATION-CREDIT,token_trans,22,20
2025-11-19,"U.S. BANK, N.A.",first_trans,2,2
2025-11-19,UNION PACIFIC STREAMLINER FEDERAL CREDIT UNION,other_trans,1,0
2025-11-19,UNITED HERITAGE CREDIT UNION,token_trans,1,1
2025-11-19,UNIVERSITY FEDERAL CREDIT UNION,token_trans,2,2
2025-11-19,USAA FEDERAL SAVINGS BANK,subscription_trans,1,1
2025-11-19,USAA FEDERAL SAVINGS BANK,token_trans,12,12
2025-11-19,USAA FEDERAL SAVINGS BANK - CREDIT,token_trans,2,2
2025-11-19,USAA SAVINGS BANK,other_trans,2,0
2025-11-19,USAA SAVINGS BANK,subscription_trans,1,0
2025-11-19,UTAH FIRST FEDERAL CREDIT UNION,subscription_trans,1,1
2025-11-19,VANTAGE WEST CREDIT UNION,other_trans,1,0
2025-11-19,VIRGINIA FEDERAL CREDIT UNION,first_trans,2,0
2025-11-19,VISION BANK,first_trans,1,1
2025-11-19,VYSTAR CREDIT UNION,token_trans,6,6
2025-11-19,WEBBANK,token_trans,1,0
2025-11-19,"WELLS FARGO BANK, N.A.",first_trans,1,1
2025-11-19,"WELLS FARGO BANK, NATIONAL ASSOCIATION",other_trans,4,2
2025-11-19,"WELLS FARGO BANK, NATIONAL ASSOCIATION",subscription_trans,16,11
2025-11-19,"WELLS FARGO BANK, NATIONAL ASSOCIATION",token_trans,80,69
2025-11-19,WESTERN VISTA FEDERAL CREDIT UNION,first_trans,1,1
2025-11-19,WOODFOREST NATIONAL BANK,subscription_trans,1,1
2025-11-19,WOODFOREST NATIONAL BANK,token_trans,1,1
2025-11-19,"WRIGHT-PATT CREDIT UNION, INC.",token_trans,1,0
2025-11-19,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",token_trans,1,1
2025-11-20,ADS,other_trans,1,1
2025-11-20,ALLY BANK,other_trans,1,1
2025-11-20,AMERICA FIRST FEDERAL CREDIT UNION,subscription_trans,1,1
2025-11-20,AMERICAN EXPRESS US CONSUMER,first_trans,2,2
2025-11-20,AMERICAN EXPRESS US CONSUMER,subscription_trans,2,1
2025-11-20,AMERICAN EXPRESS US CONSUMER,token_trans,24,21
2025-11-20,AMERICAN STATE BANK,other_trans,2,2
2025-11-20,"ASSOCIATED BANK, N.A.",subscription_trans,1,0
2025-11-20,ATLANTIC UNION BANK,token_trans,15,15
2025-11-20,AXIOM BANK,first_trans,1,0
2025-11-20,AXP PREPAID MANAGEMENT COMPANY,subscription_trans,1,0
2025-11-20,BALTIMORE COUNTY EMPLOYEES FEDERAL CREDIT UNION,other_trans,2,2
2025-11-20,"BANCORP BANK, THE",first_trans,1,1
2025-11-20,"BANCORP BANK, THE",other_trans,1,1
2025-11-20,BANK OF AMERICA - COMMERCIAL CREDIT,other_trans,2,0
2025-11-20,BANK OF AMERICA - CONSUMER CREDIT,first_trans,2,1
2025-11-20,BANK OF AMERICA - CONSUMER CREDIT,other_trans,7,6
2025-11-20,BANK OF AMERICA - CONSUMER CREDIT,subscription_trans,2,2
2025-11-20,BANK OF AMERICA - CONSUMER CREDIT,token_trans,3,3
2025-11-20,"BANK OF AMERICA, NATIONAL ASSOCIATION",first_trans,3,3
2025-11-20,"BANK OF AMERICA, NATIONAL ASSOCIATION",other_trans,7,4
2025-11-20,"BANK OF AMERICA, NATIONAL ASSOCIATION",subscription_trans,8,5
2025-11-20,"BANK OF AMERICA, NATIONAL ASSOCIATION",token_trans,37,31
2025-11-20,BANK OF HAWAII,first_trans,2,1
2025-11-20,BANK OF HAWAII,subscription_trans,1,0
2025-11-20,"BANK OF MISSOURI, THE",subscription_trans,2,0
2025-11-20,"BANK OF MISSOURI, THE",token_trans,6,5
2025-11-20,BANK OF TRAVELERS REST,subscription_trans,1,1
2025-11-20,BANK OZK,token_trans,5,5
2025-11-20,BARCLAYS BANK DELAWARE,first_trans,1,1
2025-11-20,BARCLAYS BANK DELAWARE,subscription_trans,1,1
2025-11-20,BARCLAYS BANK DELAWARE,token_trans,10,10
2025-11-20,BMO BANK NATIONAL ASSOCIATION,subscription_trans,1,1
2025-11-20,BNB BANK,first_trans,1,0
2025-11-20,BOEING EMPLOYEES CREDIT UNION,token_trans,1,1
2025-11-20,BRANCH BANKING AND TRUST COMPANY,subscription_trans,1,1
2025-11-20,CADENCE BANK,token_trans,5,1
2025-11-20,CAMPUS FEDERAL CREDIT UNION,other_trans,1,1
2025-11-20,CAMPUS FEDERAL CREDIT UNION,token_trans,1,1
2025-11-20,"CAPITAL ONE, NATIONAL ASSOCIATION",first_trans,6,5
2025-11-20,"CAPITAL ONE, NATIONAL ASSOCIATION",other_trans,3,3
2025-11-20,"CAPITAL ONE, NATIONAL ASSOCIATION",subscription_trans,11,6
2025-11-20,"CAPITAL ONE, NATIONAL ASSOCIATION",token_trans,59,54
2025-11-20,CARD SERVICES FOR CREDIT UNIONS,other_trans,5,5
2025-11-20,CELTIC BANK,other_trans,1,1
2025-11-20,CENTRAL PACIFIC BANK,token_trans,1,1
2025-11-20,"CENTRAL TRUST BANK, THE",first_trans,2,0
2025-11-20,"CHASE BANK USA, N.A.",token_trans,3,2
2025-11-20,CITIBANK N.A.,subscription_trans,7,0
2025-11-20,CITIBANK N.A.,token_trans,22,18
2025-11-20,"CITIBANK, N.A.- COSTCO",other_trans,1,1
2025-11-20,"CITIBANK, N.A.- COSTCO",subscription_trans,3,1
2025-11-20,"CITIBANK, N.A.- COSTCO",token_trans,13,10
2025-11-20,"CITIZENS BANK, N.A.",token_trans,2,2
2025-11-20,COAST CENTRAL CREDIT UNION,other_trans,1,1
2025-11-20,COAST CENTRAL CREDIT UNION,subscription_trans,1,0
2025-11-20,COASTAL COMMUNITY BANK,subscription_trans,2,0
2025-11-20,COASTAL FEDERAL CREDIT UNION,token_trans,2,2
2025-11-20,COMENITY CAPITAL BANK,subscription_trans,1,0
2025-11-20,COMENITY CAPITAL BANK,token_trans,4,2
2025-11-20,COMERICA BANK,token_trans,1,1
2025-11-20,"COMMERCE BANCSHARES, INC.",other_trans,1,1
2025-11-20,"COMMERCE BANCSHARES, INC.",token_trans,1,1
2025-11-20,COMMERCE BANK,other_trans,3,3
2025-11-20,COMMUNITY BANK OF LOUISIANA,subscription_trans,1,1
2025-11-20,COMMUNITY FEDERAL SAVINGS BANK,other_trans,2,2
2025-11-20,"COMPUTER SERVICES, INC.",subscription_trans,1,0
2025-11-20,CONNECTION BANK,subscription_trans,1,0
2025-11-20,"CREDIT ONE BANK, NATIONAL ASSOCIATION",subscription_trans,2,2
2025-11-20,"CREDIT ONE BANK, NATIONAL ASSOCIATION",token_trans,2,2
2025-11-20,"CU COOPERATIVE SYSTEMS, LLC",first_trans,1,1
2025-11-20,"CU COOPERATIVE SYSTEMS, LLC",other_trans,1,1
2025-11-20,DIAMOND CREDIT UNION,subscription_trans,1,0
2025-11-20,DISCOVER ISSUER,first_trans,1,1
2025-11-20,DISCOVER ISSUER,other_trans,1,1
2025-11-20,DISCOVER ISSUER,subscription_trans,10,4
2025-11-20,DISCOVER ISSUER,token_trans,16,13
2025-11-20,EDUCATORS CREDIT UNION,subscription_trans,1,0
2025-11-20,ELKO FEDERAL CREDIT UNION,token_trans,8,8
2025-11-20,EVANSVILLE TEACHERS FEDERAL CREDIT UNION,other_trans,1,1
2025-11-20,"FIDELITY INFORMATION SERVICES, INC.",other_trans,7,7
2025-11-20,"FIDELITY INFORMATION SERVICES, INC.",token_trans,4,3
2025-11-20,"FIFTH THIRD BANK, THE",subscription_trans,2,2
2025-11-20,"FIFTH THIRD BANK, THE",token_trans,8,8
2025-11-20,FIRST BANK AND TRUST,subscription_trans,1,0
2025-11-20,FIRST COMMERCE CREDIT UNION,first_trans,1,0
2025-11-20,FIRST INTERNATIONAL BANK & TRUST,first_trans,1,0
2025-11-20,FIRST NATIONAL BANK,first_trans,1,1
2025-11-20,FIRST NATIONAL BANK OF OMAHA,token_trans,16,14
2025-11-20,FIRST NATIONAL BANK OF PENNSYLVANIA,subscription_trans,1,0
2025-11-20,FIRST NATIONAL BANK TEXAS,token_trans,2,2
2025-11-20,FIRST PREMIER BANK,token_trans,1,1
2025-11-20,FIRST TECHNOLOGY FEDERAL CREDIT UNION,token_trans,2,2
2025-11-20,FIRST UNITED BANK AND TRUST COMPANY,subscription_trans,1,0
2025-11-20,FIRST-CITIZENS BANK & TRUST COMPANY,subscription_trans,1,0
2025-11-20,FIRSTBANK,token_trans,1,1
2025-11-20,"FNB BANK, INC.",subscription_trans,1,0
2025-11-20,"FSNB, NATIONAL ASSOCIATION",subscription_trans,1,1
2025-11-20,"FULTON BANK, NATIONAL ASSOCIATION",token_trans,1,1
2025-11-20,GOLDEN PACIFIC BANK,other_trans,1,1
2025-11-20,GOLDEN PACIFIC BANK,subscription_trans,1,0
2025-11-20,GOLDEN PACIFIC BANK,token_trans,1,1
2025-11-20,GOLDMAN SACHS BANK USA,first_trans,1,1
2025-11-20,GOLDMAN SACHS BANK USA,other_trans,12,12
2025-11-20,GREEN DOT BANK,other_trans,2,2
2025-11-20,GREEN DOT BANK DBA BONNEVILLE BANK,first_trans,2,1
2025-11-20,GREEN DOT BANK DBA BONNEVILLE BANK,other_trans,4,4
2025-11-20,GREEN DOT BANK DBA BONNEVILLE BANK,subscription_trans,1,0
2025-11-20,GREEN DOT BANK DBA BONNEVILLE BANK,token_trans,4,3
2025-11-20,HANCOCK WHITNEY BANK,token_trans,1,1
2025-11-20,HONDA FEDERAL CREDIT UNION,token_trans,2,2
2025-11-20,HUNTINGTON NATIONAL BANK,subscription_trans,2,1
2025-11-20,HUNTINGTON NATIONAL BANK,token_trans,1,1
2025-11-20,"ICBA BANCARD, INC.",first_trans,1,1
2025-11-20,IDAHO CENTRAL CREDIT UNION,subscription_trans,1,0
2025-11-20,INTOUCH CREDIT UNION,first_trans,1,0
2025-11-20,JACK HENRY & ASSOCIATES,subscription_trans,1,0
2025-11-20,JACK HENRY & ASSOCIATES,token_trans,2,2
2025-11-20,JPMORGAN CHASE BANK N.A.,first_trans,1,0
2025-11-20,JPMORGAN CHASE BANK N.A.,other_trans,4,3
2025-11-20,JPMORGAN CHASE BANK N.A.,subscription_trans,7,4
2025-11-20,JPMORGAN CHASE BANK N.A.,token_trans,33,33
2025-11-20,JPMORGAN CHASE BANK N.A. - DEBIT,first_trans,3,1
2025-11-20,JPMORGAN CHASE BANK N.A. - DEBIT,other_trans,5,4
2025-11-20,JPMORGAN CHASE BANK N.A. - DEBIT,subscription_trans,16,12
2025-11-20,JPMORGAN CHASE BANK N.A. - DEBIT,token_trans,16,16
2025-11-20,KEYBANK NATIONAL ASSOCIATION,subscription_trans,2,1
2025-11-20,KEYBANK NATIONAL ASSOCIATION,token_trans,18,18
2025-11-20,KEYPOINT CREDIT UNION,subscription_trans,1,0
2025-11-20,L.A. HEALTHCARE FEDERAL CREDIT UNION,other_trans,7,1
2025-11-20,"LAKE FOREST BANK & TRUST COMPANY, N.A.",first_trans,1,1
2025-11-20,"LAKE FOREST BANK & TRUST COMPANY, N.A.",token_trans,1,1
2025-11-20,LOCAL GOVERNMENT FEDERAL CREDIT UNION,first_trans,1,1
2025-11-20,LOCAL GOVERNMENT FEDERAL CREDIT UNION,token_trans,1,1
2025-11-20,M&T BANK,subscription_trans,1,0
2025-11-20,MARINE FEDERAL CREDIT UNION,subscription_trans,1,0
2025-11-20,MERRICK BANK CORPORATION,subscription_trans,3,1
2025-11-20,MERRICK BANK CORPORATION,token_trans,4,0
2025-11-20,METROPOLITAN COMMERCIAL BANK,first_trans,1,1
2025-11-20,MORGAN STANLEY PRIVATE BANK NA,token_trans,3,3
2025-11-20,MOUNTAIN AMERICA FEDERAL CREDIT UNION,first_trans,1,1
2025-11-20,MOUNTAIN AMERICA FEDERAL CREDIT UNION,other_trans,1,1
2025-11-20,MOUNTAIN AMERICA FEDERAL CREDIT UNION,token_trans,19,15
2025-11-20,NAVY FEDERAL CREDIT UNION,subscription_trans,3,2
2025-11-20,NAVY FEDERAL CREDIT UNION,token_trans,5,5
2025-11-20,NFCU,token_trans,9,9
2025-11-20,NORTHEAST COMMUNITY BANK,subscription_trans,1,1
2025-11-20,OLD NATIONAL BANK,token_trans,1,1
2025-11-20,OMEGA FEDERAL CREDIT UNION,token_trans,2,1
2025-11-20,"PATHWARD, N.A.",first_trans,1,1
2025-11-20,"PATHWARD, N.A.",token_trans,3,3
2025-11-20,"PATHWARD, NATIONAL ASSOCIATION",first_trans,2,0
2025-11-20,"PATHWARD, NATIONAL ASSOCIATION",subscription_trans,1,0
2025-11-20,PEAK CREDIT UNION,subscription_trans,1,1
2025-11-20,PENTAGON FEDERAL CREDIT UNION,token_trans,1,1
2025-11-20,PEOPLESCHOICE CREDIT UNION,token_trans,1,0
2025-11-20,"PNC BANK, NATIONAL ASSOCIATION",subscription_trans,2,2
2025-11-20,"PNC BANK, NATIONAL ASSOCIATION",token_trans,8,6
2025-11-20,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",subscription_trans,1,0
2025-11-20,PROSPERITY BANK,first_trans,1,1
2025-11-20,QNB BANK,token_trans,1,1
2025-11-20,RANDOLPH BROOKS FEDERAL CREDIT UNION,token_trans,2,2
2025-11-20,"RBC BANK, (GEORGIA) NATIONAL ASSOCIATION",first_trans,1,0
2025-11-20,REDSTONE FEDERAL CREDIT UNION,subscription_trans,1,0
2025-11-20,REGIONS BANK,first_trans,1,0
2025-11-20,RENASANT BANK,subscription_trans,1,0
2025-11-20,RENASANT BANK,token_trans,1,1
2025-11-20,RIO GRANDE CREDIT UNION,token_trans,2,2
2025-11-20,SCENIC COMMUNITY CREDIT UNION,subscription_trans,1,0
2025-11-20,SIMMONS BANK,token_trans,2,2
2025-11-20,"SOUTH STATE BANK, NATIONAL ASSOCIATION",first_trans,2,0
2025-11-20,SOUTHERN ENERGY CREDIT UNION,token_trans,3,0
2025-11-20,STOCKMAN BANK OF MONTANA,subscription_trans,1,0
2025-11-20,"STRIDE BANK, NATIONAL ASSOCIATION",subscription_trans,3,0
2025-11-20,SUNCOAST CREDIT UNION,token_trans,3,2
2025-11-20,SUTTON BANK,other_trans,4,1
2025-11-20,SUTTON BANK,token_trans,2,1
2025-11-20,SYNCHRONY BANK,subscription_trans,2,1
2025-11-20,SYNCHRONY BANK,token_trans,10,9
2025-11-20,"TD BANK, NATIONAL ASSOCIATION",subscription_trans,4,2
2025-11-20,"TD BANK, NATIONAL ASSOCIATION",token_trans,7,7
2025-11-20,"TEXANA BANK, NATIONAL ASSOCIATION",subscription_trans,1,0
2025-11-20,TEXELL CREDIT UNION,subscription_trans,1,0
2025-11-20,THE BANCORP BANK NATIONAL ASSOCIATION,first_trans,2,2
2025-11-20,THE BANCORP BANK NATIONAL ASSOCIATION,subscription_trans,2,0
2025-11-20,THE BANCORP BANK NATIONAL ASSOCIATION,token_trans,1,1
2025-11-20,"THE BANCORP BANK, NATIONAL ASSOCIATION",first_trans,2,2
2025-11-20,"THE BANCORP BANK, NATIONAL ASSOCIATION",subscription_trans,3,1
2025-11-20,"THE BANCORP BANK, NATIONAL ASSOCIATION",token_trans,1,1
2025-11-20,THE CITIZENS NATIONAL BANK OF PARK RAPIDS,first_trans,1,1
2025-11-20,THE CITIZENS NATIONAL BANK OF PARK RAPIDS,other_trans,1,1
2025-11-20,THE JUNIATA VALLEY BANK,subscription_trans,1,1
2025-11-20,THE SOUTHERN CREDIT UNION,token_trans,6,5
2025-11-20,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",token_trans,3,2
2025-11-20,TRAVIS CREDIT UNION,first_trans,1,1
2025-11-20,TRAVIS CREDIT UNION,other_trans,1,1
2025-11-20,TRAVIS CREDIT UNION,token_trans,1,1
2025-11-20,TRUE COMMUNITY CREDIT UNION,first_trans,1,0
2025-11-20,TRUIST BANK,subscription_trans,7,4
2025-11-20,TRUIST BANK,token_trans,3,3
2025-11-20,TRUIST BANK - CREDIT,token_trans,3,3
2025-11-20,U.S. BANK NATIONAL ASSOCIATION,first_trans,1,1
2025-11-20,U.S. BANK NATIONAL ASSOCIATION,other_trans,1,0
2025-11-20,U.S. BANK NATIONAL ASSOCIATION,subscription_trans,4,3
2025-11-20,U.S. BANK NATIONAL ASSOCIATION,token_trans,14,12
2025-11-20,U.S. BANK NATIONAL ASSOCIATION-CREDIT,other_trans,1,0
2025-11-20,U.S. BANK NATIONAL ASSOCIATION-CREDIT,subscription_trans,2,2
2025-11-20,U.S. BANK NATIONAL ASSOCIATION-CREDIT,token_trans,12,12
2025-11-20,UNION PACIFIC STREAMLINER FEDERAL CREDIT UNION,other_trans,12,10
2025-11-20,UNITED HERITAGE CREDIT UNION,token_trans,2,2
2025-11-20,UNITY ONE CREDIT UNION,subscription_trans,1,1
2025-11-20,USAA FEDERAL SAVINGS BANK,token_trans,9,7
2025-11-20,USAA FEDERAL SAVINGS BANK - CREDIT,first_trans,1,1
2025-11-20,USAA FEDERAL SAVINGS BANK - CREDIT,token_trans,3,2
2025-11-20,VANTAGE WEST CREDIT UNION,other_trans,1,1
2025-11-20,"VARO BANK, NATIONAL ASSOCIATION",first_trans,1,1
2025-11-20,VYSTAR CREDIT UNION,token_trans,7,7
2025-11-20,WASHINGTON STATE BANK,first_trans,2,1
2025-11-20,WASHINGTON STATE BANK,other_trans,2,2
2025-11-20,"WELLS FARGO BANK, NATIONAL ASSOCIATION",first_trans,2,2
2025-11-20,"WELLS FARGO BANK, NATIONAL ASSOCIATION",other_trans,2,2
2025-11-20,"WELLS FARGO BANK, NATIONAL ASSOCIATION",subscription_trans,9,6
2025-11-20,"WELLS FARGO BANK, NATIONAL ASSOCIATION",token_trans,88,80
2025-11-20,WOODFOREST NATIONAL BANK,first_trans,1,1
2025-11-20,WOODFOREST NATIONAL BANK,subscription_trans,1,0
2025-11-20,WOODFOREST NATIONAL BANK,token_trans,3,3
2025-11-20,"WRIGHT-PATT CREDIT UNION, INC.",token_trans,1,0
2025-11-20,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",token_trans,2,2
2025-11-21,ADS,token_trans,5,0
2025-11-21,ALLIANCE DATA SYSTEMS,first_trans,1,1
2025-11-21,ALLY BANK,token_trans,1,1
2025-11-21,AMERICA FIRST FEDERAL CREDIT UNION,first_trans,1,1
2025-11-21,AMERICAN 1 CREDIT UNION,other_trans,2,2
2025-11-21,AMERICAN AIRLINES FEDERAL CREDIT UNION,first_trans,1,1
2025-11-21,AMERICAN EAGLE FINANCIAL CREDIT UNION,first_trans,2,1
2025-11-21,AMERICAN EXPRESS US CONSUMER,first_trans,1,1
2025-11-21,AMERICAN EXPRESS US CONSUMER,other_trans,2,2
2025-11-21,AMERICAN EXPRESS US CONSUMER,subscription_trans,5,2
2025-11-21,AMERICAN EXPRESS US CONSUMER,token_trans,55,52
2025-11-21,AMERIS BANK,first_trans,1,1
2025-11-21,ARROWHEAD CENTRAL CREDIT UNION,other_trans,1,1
2025-11-21,"ASSOCIATED BANK, N.A.",first_trans,2,1
2025-11-21,ATLANTIC UNION BANK,token_trans,4,4
2025-11-21,AXP PREPAID MANAGEMENT COMPANY,subscription_trans,1,0
2025-11-21,BALTIMORE COUNTY EMPLOYEES FEDERAL CREDIT UNION,other_trans,2,2
2025-11-21,BANK OF AMERICA - CONSUMER CREDIT,other_trans,9,9
2025-11-21,BANK OF AMERICA - CONSUMER CREDIT,subscription_trans,2,2
2025-11-21,BANK OF AMERICA - CONSUMER CREDIT,token_trans,4,4
2025-11-21,"BANK OF AMERICA, NATIONAL ASSOCIATION",first_trans,2,2
2025-11-21,"BANK OF AMERICA, NATIONAL ASSOCIATION",other_trans,6,6
2025-11-21,"BANK OF AMERICA, NATIONAL ASSOCIATION",subscription_trans,10,8
2025-11-21,"BANK OF AMERICA, NATIONAL ASSOCIATION",token_trans,51,39
2025-11-21,BANK OF HAWAII,subscription_trans,1,0
2025-11-21,"BANK OF MISSOURI, THE",first_trans,3,0
2025-11-21,"BANK OF MISSOURI, THE",other_trans,1,0
2025-11-21,"BANK OF MISSOURI, THE",subscription_trans,1,0
2025-11-21,"BANK OF MISSOURI, THE",token_trans,5,0
2025-11-21,BANK OZK,token_trans,8,8
2025-11-21,BAR HARBOR BANK & TRUST COMPANY,subscription_trans,1,0
2025-11-21,BARCLAYS BANK DELAWARE,subscription_trans,2,2
2025-11-21,BARCLAYS BANK DELAWARE,token_trans,8,8
2025-11-21,BAYPORT CREDIT UNION,first_trans,1,1
2025-11-21,BAYPORT CREDIT UNION,other_trans,2,0
2025-11-21,BAYPORT CREDIT UNION,token_trans,1,1
2025-11-21,BEACON CREDIT UNION,first_trans,1,1
2025-11-21,BEACON CREDIT UNION,other_trans,2,2
2025-11-21,BMO BANK NATIONAL ASSOCIATION,first_trans,2,0
2025-11-21,"BNY MELLON, N.A.",first_trans,1,1
2025-11-21,BOEING EMPLOYEES CREDIT UNION,subscription_trans,1,1
2025-11-21,BOM BANK,first_trans,1,1
2025-11-21,BOM BANK,other_trans,1,1
2025-11-21,BOM BANK,token_trans,8,4
2025-11-21,CADENCE BANK,token_trans,2,1
2025-11-21,"CAPITAL ONE, NATIONAL ASSOCIATION",first_trans,3,3
2025-11-21,"CAPITAL ONE, NATIONAL ASSOCIATION",other_trans,3,3
2025-11-21,"CAPITAL ONE, NATIONAL ASSOCIATION",subscription_trans,4,1
2025-11-21,"CAPITAL ONE, NATIONAL ASSOCIATION",token_trans,59,55
2025-11-21,CELTIC BANK,first_trans,1,0
2025-11-21,CELTIC BANK CORPORATION,other_trans,3,1
2025-11-21,CENTRAL PACIFIC BANK,token_trans,2,2
2025-11-21,"CENTRAL TRUST BANK, THE",first_trans,1,1
2025-11-21,"CHASE BANK USA, N.A.",subscription_trans,1,0
2025-11-21,"CHASE BANK USA, N.A.",token_trans,2,2
2025-11-21,CITIBANK N.A.,first_trans,1,1
2025-11-21,CITIBANK N.A.,other_trans,1,1
2025-11-21,CITIBANK N.A.,subscription_trans,6,2
2025-11-21,CITIBANK N.A.,token_trans,28,18
2025-11-21,"CITIBANK, N.A.- COSTCO",subscription_trans,4,2
2025-11-21,"CITIBANK, N.A.- COSTCO",token_trans,8,7
2025-11-21,"CITIZENS BANK OF WEST VIRGINIA, INC.",token_trans,1,1
2025-11-21,"CITIZENS BANK, N.A.",first_trans,2,0
2025-11-21,"CITIZENS BANK, N.A.",subscription_trans,1,1
2025-11-21,"CITIZENS BANK, N.A.",token_trans,5,4
2025-11-21,CITY NATIONAL BANK OF WEST VIRGINIA,subscription_trans,1,0
2025-11-21,COAST CENTRAL CREDIT UNION,subscription_trans,1,0
2025-11-21,COASTAL COMMUNITY BANK,subscription_trans,2,0
2025-11-21,COASTAL COMMUNITY BANK,token_trans,1,0
2025-11-21,COLUMBIA BANK,first_trans,2,0
2025-11-21,COLUMBIA BANK,other_trans,1,0
2025-11-21,COMENITY CAPITAL BANK,other_trans,1,1
2025-11-21,COMENITY CAPITAL BANK,subscription_trans,1,0
2025-11-21,COMENITY CAPITAL BANK,token_trans,3,3
2025-11-21,COMMERCE BANK,other_trans,2,2
2025-11-21,COMMUNITY FEDERAL SAVINGS BANK,other_trans,3,3
2025-11-21,"COMPUTER SERVICES, INC.",first_trans,3,1
2025-11-21,"COMPUTER SERVICES, INC.",token_trans,1,1
2025-11-21,CRANE CREDIT UNION,subscription_trans,1,0
2025-11-21,CREDIT ONE BANK,subscription_trans,1,0
2025-11-21,"CREDIT ONE BANK, NATIONAL ASSOCIATION",first_trans,1,1
2025-11-21,"CREDIT ONE BANK, NATIONAL ASSOCIATION",subscription_trans,1,1
2025-11-21,"CREDIT ONE BANK, NATIONAL ASSOCIATION",token_trans,1,1
2025-11-21,DELTA SCHOOLS FEDERAL CREDIT UNION,first_trans,1,1
2025-11-21,DISCOVER ISSUER,first_trans,1,1
2025-11-21,DISCOVER ISSUER,other_trans,2,2
2025-11-21,DISCOVER ISSUER,subscription_trans,8,3
2025-11-21,DISCOVER ISSUER,token_trans,19,16
2025-11-21,EDIFI FEDERAL CREDIT UNION,first_trans,1,1
2025-11-21,ELKO FEDERAL CREDIT UNION,token_trans,9,9
2025-11-21,EVOLVE BANK & TRUST,first_trans,3,1
2025-11-21,EVOLVE BANK & TRUST,token_trans,7,5
2025-11-21,"FIDELITY INFORMATION SERVICES, INC.",first_trans,1,1
2025-11-21,"FIDELITY INFORMATION SERVICES, INC.",other_trans,4,4
2025-11-21,"FIDELITY INFORMATION SERVICES, INC.",token_trans,3,3
2025-11-21,FIFTH THIRD BANK,first_trans,1,1
2025-11-21,"FIFTH THIRD BANK, THE",subscription_trans,2,2
2025-11-21,"FIFTH THIRD BANK, THE",token_trans,3,3
2025-11-21,FIRST ARKANSAS BANK & TRUST,first_trans,1,1
2025-11-21,FIRST ARKANSAS BANK & TRUST,token_trans,1,1
2025-11-21,FIRST BANK AND TRUST,other_trans,1,1
2025-11-21,FIRST BANK AND TRUST,subscription_trans,1,0
2025-11-21,FIRST CITIZENS NATIONAL BANK,token_trans,4,3
2025-11-21,FIRST HORIZON,other_trans,1,1
2025-11-21,FIRST HORIZON BANK,subscription_trans,1,1
2025-11-21,FIRST NATIONAL BANK OF OMAHA,first_trans,1,1
2025-11-21,FIRST NATIONAL BANK OF OMAHA,other_trans,1,1
2025-11-21,FIRST NATIONAL BANK OF OMAHA,subscription_trans,1,1
2025-11-21,FIRST NATIONAL BANK OF OMAHA,token_trans,18,18
2025-11-21,FIRST NATIONAL BANK TEXAS,token_trans,2,2
2025-11-21,FIRST PREMIER BANK,first_trans,1,1
2025-11-21,FIRST PREMIER BANK,other_trans,1,0
2025-11-21,FIRST PREMIER BANK,token_trans,2,0
2025-11-21,FIRST TECHNOLOGY FEDERAL CREDIT UNION,first_trans,1,1
2025-11-21,FIRST TECHNOLOGY FEDERAL CREDIT UNION,subscription_trans,2,2
2025-11-21,FIRST TECHNOLOGY FEDERAL CREDIT UNION,token_trans,1,1
2025-11-21,FIRST-CITIZENS BANK & TRUST COMPANY,subscription_trans,1,0
2025-11-21,FIRSTBANK,token_trans,4,4
2025-11-21,"FISERV SOLUTIONS, LLC",other_trans,1,1
2025-11-21,"FISERV SOLUTIONS, LLC",token_trans,2,1
2025-11-21,"FNB BANK, INC.",subscription_trans,1,0
2025-11-21,"FULTON BANK, NATIONAL ASSOCIATION",token_trans,1,1
2025-11-21,GATE CITY BANK,token_trans,2,1
2025-11-21,GENERATIONS UNITED FEDERAL CREDIT UNION,other_trans,62,10
